path,directory,filename,extension,size_bytes,line_count,category,status,purpose,entry_point,imported_by,imports,input_artifacts,output_artifacts,environment_variables,safety_notes,related_files,generated,source_control_recommended,confidence,notes
scripts/prepare_binance_1m_candles_multi.py,scripts,prepare_binance_1m_candles_multi.py,.py,12723,300,source,tracked,Download Binance public 1m klines for multiple symbols and prepare shared 1m_flow files.,yes,,__future__; datetime; numpy; os; pandas; pandas.errors; pathlib; subprocess,csv inputs; data/realtime,csv reports; data/realtime,BINANCE_END_MONTH; BINANCE_INTERVAL; BINANCE_PUBLIC_CSV_DIR; BINANCE_PUBLIC_OVERWRITE; BINANCE_START_MONTH; CROSS_ASSET_1M_SHARED_DIR; CROSS_ASSET_SKIP_DOWNLOAD; CROSS_ASSET_SYMBOLS; OUTPUT_DIR,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,scripts/convert_ohlcv_candles_to_1m_flow.py; scripts/downloadBinanceTrades.js; src/downloadBinancePublicData.js; src/downloadCandles.js; src/saveCandles.js,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/quick_eval_tiny_live.py,scripts,quick_eval_tiny_live.py,.py,4724,122,source,tracked,Quick eval tiny live script/module.,no,,numpy; os; pandas; pathlib,csv inputs,csv reports,PRICE_TINY_LIVE_PREDICTIONS_PATH; PRIMARY_VENUE; SYMBOL,,,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/realtimeFlowFeatures.js,scripts,realtimeFlowFeatures.js,.js,7996,352,node/browser app,tracked,Realtimeflowfeatures script/module.,no,,fs; path,csv/json inputs,,OUTPUT_DIR; SYMBOL,,,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/record_realtime_market_data.js,scripts,record_realtime_market_data.js,.js,53423,1706,node/browser app,tracked,Record realtime market data script/module.,no,,child_process; fs; path; ws,csv/json inputs,csv/json outputs,LEGACY_BINANCEUS_OUTPUT; ORDER_BOOK_DEPTH; OUTPUT_DIR; RECORDER_CHILD; RECORDER_COMPACT_CONSOLE; RECORDER_MAX_RUNTIME_SECONDS; SNAPSHOT_INTERVAL_SECONDS; SYMBOL; SYMBOLS; VENUE; VENUES,,scripts/build_combined_simulated_market_dataset.py; scripts/compact_tiny_realtime_artifacts.py; scripts/predict_realtime_flow.js; scripts/realtimeFlowFeatures.js; scripts/replay_market_from_trades.py; scripts/run_realtime_kraken_multi_recorder.js; scripts/show_live_market_stack.py; scripts/simulate_market_microstructure.py; scripts/split_realtime_snapshots.py; scripts/tiny/run_rawseq_recorded_walkforward_evolution.py; scripts/tiny/simulation/build_combined_simulated_market_dataset.py; scripts/tiny/simulation/simulate_market_microstructure.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/refresh_tiny_price_forward_test_predictions.py,scripts,refresh_tiny_price_forward_test_predictions.py,.py,28449,608,source,tracked,Refresh tiny price forward test predictions script/module.,yes,,build_tiny_price_training_rows; json; numpy; os; pandas; pathlib; show_tiny_price_prediction; train_tiny_price_model,csv inputs; model.json,csv reports; model.json; txt/json reports,ALLOW_SYNTHETIC_CROSS_VENUE_MODEL_TEST; PRICE_TINY_FORWARD_TEST_PREDICTIONS_PATH; PRICE_TINY_MODEL_PATH; PRICE_TINY_REFRESH_ALLOW_LATEST_CANDIDATE; PRICE_TINY_REFRESH_ALLOW_METADATA_MIX; PRICE_TINY_REFRESH_MAX_ROWS; PRICE_TINY_REFRESH_MODEL_PATH; PRICE_TINY_REGIME_GATE; PRICE_TINY_THRESHOLD,paper-only/no-orders language present,scripts/backtest_pinned_tiny_price_ensemble_on_snapshots.py; scripts/bootstrap_tiny_price_champion.py; scripts/build_multi_source_tiny_price_training_rows.py; scripts/build_tiny_price_ta_labels.py; scripts/build_tiny_price_technical_features.py; scripts/build_tiny_price_training_rows.py; scripts/diagnose_tiny_price_v2_candidate.py; scripts/discover_tiny_price_technical_rules.py; scripts/evaluate_tiny_price_ensemble.py; scripts/evaluate_tiny_price_ensemble_live_predictions.py; scripts/evaluate_tiny_price_predictions.py; scripts/evaluate_tiny_price_shadow_pool.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/replay_market_from_trades.py,scripts,replay_market_from_trades.py,.py,44284,988,source,tracked,Replay historical trades through the synthetic market simulator's book.,yes,,__future__; collections; csv; datetime; json; math; os; pandas; pathlib; random; simulate_market_microstructure; statistics; sys,csv inputs; data/realtime,csv reports; data/realtime; txt/json reports,PRIMARY_VENUE; RANDOM_SEED; REPLAY_OUTPUT_ROOT; SCENARIO; SIM_REPLAY_ANCHOR_MODE; SIM_REPLAY_BOOK_CALIBRATION_PATH; SIM_REPLAY_BOOK_CONTEXT_SMOOTHING; SIM_REPLAY_LARGE_TRADE_QUANTILE; SIM_REPLAY_MODE; SIM_REPLAY_NET_FAVORABLE_COST_BUFFER_BPS; SIM_REPLAY_USE_BOOK_CALIBRATION; SIM_SECONDS; SIM_START_PRICE; SIM_TRADE_REPLAY_SIZE_SCALE; SYMBOL; TRADE_HISTORY_PATH; VENUE,paper-only/no-orders language present,scripts/build_combined_simulated_market_dataset.py; scripts/calibrate_replay_book_from_snapshots.py; scripts/compare_replay_to_trade_tape.py; scripts/downloadBinanceTrades.js; scripts/record_realtime_market_data.js; scripts/replay_stored_live_tiny_regime_policy.py; scripts/replay_tiny_price_live_predictions.py; scripts/show_live_market_stack.py; scripts/simulate_market_microstructure.py; scripts/tiny/simulation/build_combined_simulated_market_dataset.py; scripts/tiny/simulation/simulate_market_microstructure.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/replay_stored_live_tiny_regime_policy.py,scripts,replay_stored_live_tiny_regime_policy.py,.py,30995,626,source,tracked,Paper-only stored-live-feed replay for tiny + cross-asset regime Policy A.,yes,,__future__; build_tiny_price_training_rows; datetime; json; math; numpy; os; pandas; pandas.errors; pathlib; refresh_tiny_price_forward_test_predictions; show_tiny_price_prediction,csv inputs,csv reports; txt/json reports,CROSS_ASSET_CONTEXT_VENUE; PRICE_TINY_STORED_REPLAY_MODEL_PATH; TINY_REGIME_STORED_REPLAY_1M_FLOW_PATH; TINY_REGIME_STORED_REPLAY_BINANCE_MULTI_DIR; TINY_REGIME_STORED_REPLAY_CONTEXT_PATH; TINY_REGIME_STORED_REPLAY_END_TS; TINY_REGIME_STORED_REPLAY_MAX_CONTEXT_AGE_SECONDS; TINY_REGIME_STORED_REPLAY_MAX_FUTURE_GAP_SECONDS; TINY_REGIME_STORED_REPLAY_MAX_ROWS; TINY_REGIME_STORED_REPLAY_POLICY_CONFIG_PATH; TINY_REGIME_STORED_REPLAY_REBUILD_TINY_PREDICTIONS; TINY_REGIME_STORED_REPLAY_ROWS_PATH; TINY_REGIME_STORED_REPLAY_START_TS; TINY_REGIME_STORED_REPLAY_STRIDE_ROWS; TINY_REGIME_STORED_REPLAY_SUMMARY_PATH,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,scripts/build_15m_regime_features.py; scripts/build_30m_regime_features.py; scripts/build_tiny_regime_meta_training_rows.py; scripts/calibrate_replay_book_from_snapshots.py; scripts/compare_replay_to_trade_tape.py; scripts/diagnose_tiny_regime_gate_policy.py; scripts/evaluate_tiny_regime_gate_policy.py; scripts/evaluate_tiny_regime_meta_feature_ablation.py; scripts/evaluate_tiny_regime_meta_walk_forward.py; scripts/replay_market_from_trades.py; scripts/replay_tiny_price_live_predictions.py; scripts/report_tiny_price_cost_regime_gate.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/replay_tiny_price_live_predictions.py,scripts,replay_tiny_price_live_predictions.py,.py,17054,299,source,tracked,Replay tiny price live predictions script/module.,yes,,json; numpy; os; pandas; pandas.errors; pathlib; train_tiny_price_model,csv inputs,csv reports,OUTPUT_DIR; PRICE_TINY_ALLOW_HORIZON_MISMATCH; PRICE_TINY_GATE_DEPTH_RATIO10_HIGH; PRICE_TINY_GATE_DEPTH_RATIO25_HIGH; PRICE_TINY_GATE_IMBALANCE10_HIGH; PRICE_TINY_GATE_IMBALANCE25_HIGH; PRICE_TINY_GATE_LOW_RANGE60; PRICE_TINY_GATE_LOW_VOLATILITY60; PRICE_TINY_HORIZON_SECONDS; PRICE_TINY_MODEL_PATH; PRICE_TINY_REGIME_GATE; PRICE_TINY_REPLAY_END_TIMESTAMP; PRICE_TINY_REPLAY_MAX_ROWS; PRICE_TINY_REPLAY_OUTPUT_PATH; PRICE_TINY_REPLAY_SOURCE; PRICE_TINY_REPLAY_START_TIMESTAMP; PRICE_TINY_THRESHOLD; PRIMARY_VENUE; SYMBOL,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,scripts/backtest_1m_flow_predictions.py; scripts/backtest_ensemble_predictions.py; scripts/backtest_pinned_tiny_price_ensemble_on_snapshots.py; scripts/bootstrap_tiny_price_champion.py; scripts/build_multi_source_tiny_price_training_rows.py; scripts/build_tiny_price_ta_labels.py; scripts/build_tiny_price_technical_features.py; scripts/build_tiny_price_training_rows.py; scripts/calibrate_replay_book_from_snapshots.py; scripts/compare_replay_to_trade_tape.py; scripts/diagnose_tiny_price_v2_candidate.py; scripts/discover_tiny_price_technical_rules.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/report_live_training_health.py,scripts,report_live_training_health.py,.py,10094,252,report,tracked,Report live training health script/module.,yes,,hierarchical_context; live_3m_model_utils; numpy; os; pandas; pathlib,csv inputs,csv reports,LOOKBACK; PRIMARY_VENUE; SYMBOL,,scripts/build_10s_microstructure_training_rows.py; scripts/build_1s_order_flow_training_rows.py; scripts/build_5m_context_training_rows.py; scripts/build_5m_cross_asset_context_training_rows.py; scripts/build_ensemble_training_rows.py; scripts/build_hierarchy_mediator_training_rows.py; scripts/build_historical_offer_training_rows.py; scripts/build_live_offer_training_rows.py; scripts/build_multi_source_tiny_price_training_rows.py; scripts/build_tiny_label_selection_report_v1.py; scripts/build_tiny_price_training_rows.py; scripts/build_tiny_regime_meta_training_rows.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/report_tiny_blackbox_pruning.py,scripts,report_tiny_blackbox_pruning.py,.py,31958,754,report,tracked,Paper-only black-box pruning report for tiny price model/rule candidates.,yes,,__future__; datetime; json; math; os; pandas; pandas.errors; pathlib; typing,csv inputs,csv reports; txt/json reports,PRIMARY_VENUE; SYMBOL; TINY_BLACKBOX_PRUNE_MAX_CLUSTER_WORSE_BPS; TINY_BLACKBOX_PRUNE_MAX_CONCENTRATION_WORSE; TINY_BLACKBOX_PRUNE_MIN_BUCKET_ROWS; TINY_BLACKBOX_PRUNE_MIN_CLUSTERED_30S_EVENTS; TINY_BLACKBOX_PRUNE_MIN_RAW_ROWS; TINY_BLACKBOX_PRUNING_BACKUP_DIR,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,scripts/build_tiny_label_selection_report_v1.py; scripts/report_live_training_health.py; scripts/report_tiny_broader_horizon_ablation_verdict.py; scripts/report_tiny_broader_horizon_drawdown_decomposition.py; scripts/report_tiny_broader_horizon_forward_veto_shadow.py; scripts/report_tiny_broader_horizon_shadow.py; scripts/report_tiny_cross_asset_freshness_drilldown.py; scripts/report_tiny_cross_asset_recent_freshness_accumulator.py; scripts/report_tiny_cross_asset_shadow.py; scripts/report_tiny_forward_veto_shadow.py; scripts/report_tiny_macro_event_feature_audit.py; scripts/report_tiny_model_challenger_promotion.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/report_tiny_broader_horizon_ablation_verdict.py,scripts,report_tiny_broader_horizon_ablation_verdict.py,.py,23175,559,report,tracked,Paper-only broad-horizon ablation verdict report.,yes,,__future__; datetime; json; math; os; pandas; pathlib; tiny_io; tiny_paths; typing,csv inputs,csv reports; txt/json reports,PRIMARY_VENUE; SYMBOL; TINY_BROAD_VERDICT_LABELS_PATH; TINY_BROAD_VERDICT_MACRO_AUDIT_PATH; TINY_BROAD_VERDICT_MACRO_FEATURES_PATH; TINY_BROAD_VERDICT_MIN_SHADOW_CLUSTERED_EVENTS; TINY_BROAD_VERDICT_MIN_SHADOW_ROWS; TINY_BROAD_VERDICT_NO_MACRO_CLOSE_BPS; TINY_BROAD_VERDICT_SWEEP_CSV_PATH; TINY_BROAD_VERDICT_SWEEP_JSON_PATH,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,scripts/build_tiny_broader_horizon_labels.py; scripts/build_tiny_label_selection_report_v1.py; scripts/report_live_training_health.py; scripts/report_tiny_blackbox_pruning.py; scripts/report_tiny_broader_horizon_drawdown_decomposition.py; scripts/report_tiny_broader_horizon_forward_veto_shadow.py; scripts/report_tiny_broader_horizon_shadow.py; scripts/report_tiny_cross_asset_freshness_drilldown.py; scripts/report_tiny_cross_asset_recent_freshness_accumulator.py; scripts/report_tiny_cross_asset_shadow.py; scripts/report_tiny_forward_veto_shadow.py; scripts/report_tiny_macro_event_feature_audit.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/report_tiny_broader_horizon_drawdown_decomposition.py,scripts,report_tiny_broader_horizon_drawdown_decomposition.py,.py,32526,710,report,tracked,Paper-only broad-horizon shadow drawdown decomposition.,yes,,__future__; datetime; json; math; numpy; os; pandas; pathlib; tiny_io; tiny_paths; typing,csv inputs,csv reports; txt/json reports,PRIMARY_VENUE; SYMBOL; TINY_BROAD_DD_BUCKET_MIN_ROWS; TINY_BROAD_DD_CONCENTRATION_SHARE; TINY_BROAD_DD_FOCUS_POLICY; TINY_BROAD_DD_MAX_DIP_CAP_BPS; TINY_BROAD_DD_MIN_CLUSTERED_30M_EVENTS; TINY_BROAD_DD_MIN_ROWS; TINY_BROAD_DD_SHADOW_REPORT_CSV_PATH; TINY_BROAD_DD_SHADOW_REPORT_JSON_PATH; TINY_BROAD_DD_SHADOW_ROWS_PATH; TINY_BROAD_DD_SNAPSHOT_PATH; TINY_BROAD_DD_VERDICT_JSON_PATH,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,scripts/build_tiny_broader_horizon_labels.py; scripts/build_tiny_label_selection_report_v1.py; scripts/report_live_training_health.py; scripts/report_tiny_blackbox_pruning.py; scripts/report_tiny_broader_horizon_ablation_verdict.py; scripts/report_tiny_broader_horizon_forward_veto_shadow.py; scripts/report_tiny_broader_horizon_shadow.py; scripts/report_tiny_cross_asset_freshness_drilldown.py; scripts/report_tiny_cross_asset_recent_freshness_accumulator.py; scripts/report_tiny_cross_asset_shadow.py; scripts/report_tiny_forward_veto_shadow.py; scripts/report_tiny_macro_event_feature_audit.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/report_tiny_broader_horizon_forward_veto_shadow.py,scripts,report_tiny_broader_horizon_forward_veto_shadow.py,.py,32226,680,report,tracked,Paper-only forward-only veto shadow report for broad-horizon signals.,yes,,__future__; datetime; json; math; numpy; os; pandas; pathlib; tiny_io; tiny_paths; typing,csv inputs,csv reports; txt/json reports,PRIMARY_VENUE; SYMBOL; TINY_BROAD_FORWARD_VETO_BUCKET_MIN_ROWS; TINY_BROAD_FORWARD_VETO_CONCENTRATION_SHARE; TINY_BROAD_FORWARD_VETO_DRAWDOWN_JSON_PATH; TINY_BROAD_FORWARD_VETO_FOCUS_CANDIDATE; TINY_BROAD_FORWARD_VETO_FOCUS_POLICY; TINY_BROAD_FORWARD_VETO_GATE_REVIEW_CLUSTERED_EVENTS; TINY_BROAD_FORWARD_VETO_GATE_REVIEW_ROWS; TINY_BROAD_FORWARD_VETO_MAX_DIP_CAP_BPS; TINY_BROAD_FORWARD_VETO_RETURN_PRESERVATION_FRACTION; TINY_BROAD_FORWARD_VETO_ROWS_PATH; TINY_BROAD_FORWARD_VETO_SEVERE_DECAY_BPS; TINY_BROAD_FORWARD_VETO_SHADOW_JSON_PATH; TINY_BROAD_FORWARD_VETO_SNAPSHOT_PATH; TINY_BROAD_FORWARD_VETO_START_TIMESTAMP; TINY_BROAD_FORWARD_VETO_VERDICT_JSON_PATH; TINY_BROAD_FORWARD_VETO_WEAK_WATCH_CLUSTERED_EVENTS; TINY_BROAD_FORWARD_VETO_WEAK_WATCH_ROWS,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,scripts/build_tiny_broader_horizon_labels.py; scripts/build_tiny_label_selection_report_v1.py; scripts/report_live_training_health.py; scripts/report_tiny_blackbox_pruning.py; scripts/report_tiny_broader_horizon_ablation_verdict.py; scripts/report_tiny_broader_horizon_drawdown_decomposition.py; scripts/report_tiny_broader_horizon_shadow.py; scripts/report_tiny_cross_asset_freshness_drilldown.py; scripts/report_tiny_cross_asset_recent_freshness_accumulator.py; scripts/report_tiny_cross_asset_shadow.py; scripts/report_tiny_forward_veto_shadow.py; scripts/report_tiny_macro_event_feature_audit.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/report_tiny_broader_horizon_shadow.py,scripts,report_tiny_broader_horizon_shadow.py,.py,46743,1022,report,tracked,Paper-only broad-horizon shadow report.,yes,,__future__; datetime; json; math; numpy; os; pandas; pathlib; run_tiny_broader_horizon_challenger_sweep; run_tiny_raw_model_challenger_sweep; tiny_io; tiny_paths; typing,csv inputs,csv reports; txt/json reports,PRIMARY_VENUE; SYMBOL; TINY_BROAD_SHADOW_DECAY_REJECT_BPS; TINY_BROAD_SHADOW_FEATURE_SET; TINY_BROAD_SHADOW_HORIZON; TINY_BROAD_SHADOW_LABELS_PATH; TINY_BROAD_SHADOW_MACRO_FEATURES_PATH; TINY_BROAD_SHADOW_MAX_DIP_CAP_BPS; TINY_BROAD_SHADOW_MIN_CLUSTERED_5M_EVENTS; TINY_BROAD_SHADOW_MIN_ROWS; TINY_BROAD_SHADOW_MODEL_FAMILY; TINY_BROAD_SHADOW_SNAPSHOT_PATH; TINY_BROAD_SHADOW_SWEEP_JSON_PATH; TINY_BROAD_SHADOW_VERDICT_JSON_PATH; TINY_BROAD_SHADOW_WATCH_CLUSTERED_5M_EVENTS; TINY_BROAD_SHADOW_WATCH_ROWS,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,scripts/build_tiny_broader_horizon_labels.py; scripts/build_tiny_label_selection_report_v1.py; scripts/report_live_training_health.py; scripts/report_tiny_blackbox_pruning.py; scripts/report_tiny_broader_horizon_ablation_verdict.py; scripts/report_tiny_broader_horizon_drawdown_decomposition.py; scripts/report_tiny_broader_horizon_forward_veto_shadow.py; scripts/report_tiny_cross_asset_freshness_drilldown.py; scripts/report_tiny_cross_asset_recent_freshness_accumulator.py; scripts/report_tiny_cross_asset_shadow.py; scripts/report_tiny_forward_veto_shadow.py; scripts/report_tiny_macro_event_feature_audit.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/report_tiny_cross_asset_freshness_drilldown.py,scripts,report_tiny_cross_asset_freshness_drilldown.py,.py,31174,751,report,tracked,Paper-only cross-asset data freshness drilldown and repair plan.,yes,,__future__; datetime; json; math; numpy; os; pandas; pathlib; re; tiny_io; tiny_paths; typing,csv inputs,csv reports; txt/json reports,PRIMARY_VENUE; SYMBOL,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,scripts/build_5m_cross_asset_context_training_rows.py; scripts/build_cross_venue_features.py; scripts/build_tiny_label_selection_report_v1.py; scripts/evaluate_5m_cross_asset_context.py; scripts/predict_5m_cross_asset_context.py; scripts/report_live_training_health.py; scripts/report_tiny_blackbox_pruning.py; scripts/report_tiny_broader_horizon_ablation_verdict.py; scripts/report_tiny_broader_horizon_drawdown_decomposition.py; scripts/report_tiny_broader_horizon_forward_veto_shadow.py; scripts/report_tiny_broader_horizon_shadow.py; scripts/report_tiny_cross_asset_recent_freshness_accumulator.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
